what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1388925736349
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1388925736349
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1388925736350
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1388925736350
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1388925736350
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1388925736350
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1388925736350
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1388925736353
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1388925736353
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1388925736353
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1388925736353
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1388925736354
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1388925736354
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1388925736357
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1388925736357
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1388925736360
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1388925736360
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1388925736361
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1388925736362
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1388925736362
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1388925736363
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1388925736363
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1388925736363
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1388925736363
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1388925736363
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1388925736363
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1388925736364
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1388925736364
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1388925736364
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1388925736368
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1388925736368
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1388925736369
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1388925736369
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1388925736369
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1388925736369
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1388925736370
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1388925736423
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1388925736426
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1388925736427
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1388925736428
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1388925736429
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1388925736430
os,sysinfo,,,"win32",1388925736448
arch,sysinfo,,,"x86_64",1388925736448
ws,sysinfo,,,"win32",1388925736448
locale,sysinfo,,,"en_US",1388925736448
processors,sysinfo,,,"4",1388925736448
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1388925736448
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1388925736448
java.specification.name,sysinfo,,,"Java Platform API Specification",1388925736448
java.specification.vendor,sysinfo,,,"Oracle Corporation",1388925736448
java.specification.version,sysinfo,,,"1.7",1388925736448
java.vendor,sysinfo,,,"Oracle Corporation",1388925736448
java.version,sysinfo,,,"1.7.0_45",1388925736448
java.vm.info,sysinfo,,,"mixed mode",1388925736448
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1388925736448
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1388925736448
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1388925736448
java.vm.specification.version,sysinfo,,,"1.7",1388925736448
java.vm.vendor,sysinfo,,,"Oracle Corporation",1388925736448
java.vm.version,sysinfo,,,"24.45-b08",1388925736449
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1388925736460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925749288
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388925752133
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388925752169
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1388925752217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925753337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925757740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925758496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925764069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925764930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925769885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925774698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925778669
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1388925784516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1388925784574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1388925784589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925788520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925814117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388925817072
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1388925819870
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1388925819923
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1388925841461
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1388925841587
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1388925841735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926174151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1388926174170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926186596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926220139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926220900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926385127
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388926386080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926391643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926393057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926397009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926399138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926402876
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1388926407435
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1388926408436
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1388926408450
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1388926408762
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1388926408803
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1388926408914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926409052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926415289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926416727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926417541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926454259
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1388926457947
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1388926457957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926465738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926471076
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1388926471556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926473815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926506403
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1388926508611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926511125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926514132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926517968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926578483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1388926578506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1388926578506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926588319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926605199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926610422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926627035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926633563
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1388926644062
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1388926644616
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1388926644714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926646240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388926648414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388926649007
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1388926649103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926653221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926655095
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1388926659939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926664535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926666085
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1388926666767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1388926669707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926672134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926688935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1388926697134
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388926698808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388926700782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926709937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926714663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926722691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926724028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926732170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926740553
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1388926746464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926768898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926771525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1388926777911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926778816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926784552
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1388926786551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926789355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926791781
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388926794180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388926795727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388926796770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927121510
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388927124195
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388927125378
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388927125583
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388927125583
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1388927130508
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1388927130521
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1388927131395
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1388927131439
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1388927131491
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1388927131533
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1388927131570
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1388927131578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927131831
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1388927177603
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1388927180259
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1388927182568
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1388927182583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1388927394541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1388927594427
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1388927622051
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1388927631176
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1388927716226
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1388927716371
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1388927721574
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1388927721575
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.natives",1388927721781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927734781
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1388927734807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927735148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927761152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927766262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927787322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927792366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927792517
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1388927798880
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1388927798975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927853867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927856060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927874854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927885561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927887225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927946215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927956799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927961621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388927964987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928012556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928023833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928034473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928041067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928044677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928091973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928101494
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1388928101565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928109119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928114656
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928114910
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1388928115905
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1388928115925
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1388928115925
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1388928115925
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1388928115927
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1388928115927
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1388928115928
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1388928115928
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1388928115928
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1388928115928
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1388928115929
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1388928115930
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1388928115930
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1388928115930
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1388928115953
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1388928115954
